id,hash,category,member,party,mnis_id,twfy_id,summary,value,payer_name,received_date,registered,published,raw_json,first_seen,last_seen
600,6fb10f1408ef79cc3efadf9728044cb1,ongoing_employment,Dan Carden,labour,4651,25642,"Agreement starting 01 April 2025 - £3,000.00",3000.0,,,2025-04-30,2025-05-01,"{""id"": 12322, ""summary"": ""Agreement starting 01 April 2025 - \u00a33,000.00"", ""parent_interest_id"": 12321, ""registered"": ""2025-04-30"", ""published"": ""2025-05-01"", ""updated_1"": NaN, ""category"": ""Employment and earnings - Ongoing paid employment"", ""mnis_id"": 4651, ""twfy_id"": 25642, ""party"": ""labour"", ""member"": ""Dan Carden"", ""regularity_of_payment"": ""Monthly"", ""start_date"": NaN, ""end_date"": NaN, ""period_for_hours_worked"": ""Monthly"", ""job_title"": NaN, ""payment_type"": ""Monetary"", ""payment_description"": ""(\u00a336,000 per annum)"", ""value"": 3000.0, ""hours_worked"": 12.0, ""hours_details"": ""approximately"", ""is_ultimate_payer_different"": false, ""ultimate_payer_name"": NaN, ""ultimate_payer_protected_by_confidentiality"": false, ""ultimate_payer_address"": NaN, ""ultimate_payer_nature_of_business"": NaN, ""is_payment_donated"": false, ""donatee_paid_by"": NaN, ""donatee_type"": NaN, ""donatee_details"": NaN, ""link"": ""https://interests-api.parliament.uk/api/v1/Interests/12322"", ""updated_2"": NaN, ""updated_3"": NaN, ""updated_4"": NaN, ""updated_5"": NaN, ""updated_6"": NaN, ""category_code"": 1.2}",2026-01-05T13:49:01.596133,2026-01-21T06:36:25.376214
601,9d21488d8cbff115ccb89892d8ec6b36,ongoing_employment,Dr Rosena Allin-Khan,labour,4573,25579,Agreement starting 26 February 2025 - £977.01,977.01,,,2025-03-05,2025-03-05,"{""id"": 11942, ""summary"": ""Agreement starting 26 February 2025 - \u00a3977.01"", ""parent_interest_id"": 3636, ""registered"": ""2025-03-05"", ""published"": ""2025-03-05"", ""updated_1"": NaN, ""category"": ""Employment and earnings - Ongoing paid employment"", ""mnis_id"": 4573, ""twfy_id"": 25579, ""party"": ""labour"", ""member"": ""Dr Rosena Allin-Khan"", ""regularity_of_payment"": ""Monthly"", ""start_date"": NaN, ""end_date"": NaN, ""period_for_hours_worked"": ""Yearly"", ""job_title"": NaN, ""payment_type"": ""Monetary"", ""payment_description"": ""Most work is at unsociable hours."", ""value"": 977.01, ""hours_worked"": 213.0, ""hours_details"": ""approximate"", ""is_ultimate_payer_different"": false, ""ultimate_payer_name"": NaN, ""ultimate_payer_protected_by_confidentiality"": false, ""ultimate_payer_address"": NaN, ""ultimate_payer_nature_of_business"": NaN, ""is_payment_donated"": false, ""donatee_paid_by"": NaN, ""donatee_type"": NaN, ""donatee_details"": NaN, ""link"": ""https://interests-api.parliament.uk/api/v1/Interests/11942"", ""updated_2"": NaN, ""updated_3"": NaN, ""updated_4"": NaN, ""updated_5"": NaN, ""updated_6"": NaN, ""category_code"": 1.2}",2026-01-05T13:49:01.596133,2026-01-21T06:36:25.376214
602,d4d9f44b1b9977df77e43f8e8efd7ab0,ongoing_employment,George Freeman,conservative,4020,24817,"Agreement starting 14 February 2025 - £3,000.00",3000.0,,,2025-02-20,2025-02-20,"{""id"": 11843, ""summary"": ""Agreement starting 14 February 2025 - \u00a33,000.00"", ""parent_interest_id"": 11842, ""registered"": ""2025-02-20"", ""published"": ""2025-02-20"", ""updated_1"": NaN, ""category"": ""Employment and earnings - Ongoing paid employment"", ""mnis_id"": 4020, ""twfy_id"": 24817, ""party"": ""conservative"", ""member"": ""George Freeman"", ""regularity_of_payment"": ""Monthly"", ""start_date"": NaN, ""end_date"": NaN, ""period_for_hours_worked"": ""Monthly"", ""job_title"": NaN, ""payment_type"": ""Monetary"", ""payment_description"": NaN, ""value"": 3000.0, ""hours_worked"": 30.0, ""hours_details"": NaN, ""is_ultimate_payer_different"": false, ""ultimate_payer_name"": NaN, ""ultimate_payer_protected_by_confidentiality"": false, ""ultimate_payer_address"": NaN, ""ultimate_payer_nature_of_business"": NaN, ""is_payment_donated"": false, ""donatee_paid_by"": NaN, ""donatee_type"": NaN, ""donatee_details"": NaN, ""link"": ""https://interests-api.parliament.uk/api/v1/Interests/11843"", ""updated_2"": NaN, ""updated_3"": NaN, ""updated_4"": NaN, ""updated_5"": NaN, ""updated_6"": NaN, ""category_code"": 1.2}",2026-01-05T13:49:01.596133,2026-01-21T06:36:25.376214
603,d538879098d1d37057ca97d996c2ab38,ongoing_employment,Stephen Gethins,scottish-national-party,4434,25324,Agreement starting 01 November 2024 - £791.55,791.55,,,2024-12-13,2024-12-17,"{""id"": 11472, ""summary"": ""Agreement starting 01 November 2024 - \u00a3791.55"", ""parent_interest_id"": 11471, ""registered"": ""2024-12-13"", ""published"": ""2024-12-17"", ""updated_1"": NaN, ""category"": ""Employment and earnings - Ongoing paid employment"", ""mnis_id"": 4434, ""twfy_id"": 25324, ""party"": ""scottish-national-party"", ""member"": ""Stephen Gethins"", ""regularity_of_payment"": ""Monthly"", ""start_date"": NaN, ""end_date"": NaN, ""period_for_hours_worked"": ""Monthly"", ""job_title"": ""This post is solely focused on the School of International Relations."", ""payment_type"": ""Monetary"", ""payment_description"": ""This is payment is for work undertaken at the School of International Relations"", ""value"": 791.55, ""hours_worked"": 12.0, ""hours_details"": ""The number of hours is approximate and depends on my main job in Parliament"", ""is_ultimate_payer_different"": false, ""ultimate_payer_name"": NaN, ""ultimate_payer_protected_by_confidentiality"": false, ""ultimate_payer_address"": NaN, ""ultimate_payer_nature_of_business"": NaN, ""is_payment_donated"": false, ""donatee_paid_by"": NaN, ""donatee_type"": NaN, ""donatee_details"": NaN, ""link"": ""https://interests-api.parliament.uk/api/v1/Interests/11472"", ""updated_2"": NaN, ""updated_3"": NaN, ""updated_4"": NaN, ""updated_5"": NaN, ""updated_6"": NaN, ""category_code"": 1.2}",2026-01-05T13:49:01.596133,2026-01-21T06:36:25.376214
604,7938dd6e872387bcaf0bdddac22e5635,ongoing_employment,George Freeman,conservative,4020,24817,"Agreement starting 01 December 2024 - £1,000.00",1000.0,,,2024-12-03,2024-12-03,"{""id"": 11423, ""summary"": ""Agreement starting 01 December 2024 - \u00a31,000.00"", ""parent_interest_id"": 11422, ""registered"": ""2024-12-03"", ""published"": ""2024-12-03"", ""updated_1"": ""2025-03-27"", ""category"": ""Employment and earnings - Ongoing paid employment"", ""mnis_id"": 4020, ""twfy_id"": 24817, ""party"": ""conservative"", ""member"": ""George Freeman"", ""regularity_of_payment"": ""Monthly"", ""start_date"": NaN, ""end_date"": NaN, ""period_for_hours_worked"": ""Monthly"", ""job_title"": NaN, ""payment_type"": ""Monetary"", ""payment_description"": ""Payments have yet to start."", ""value"": 1000.0, ""hours_worked"": 12.0, ""hours_details"": NaN, ""is_ultimate_payer_different"": false, ""ultimate_payer_name"": NaN, ""ultimate_payer_protected_by_confidentiality"": false, ""ultimate_payer_address"": NaN, ""ultimate_payer_nature_of_business"": NaN, ""is_payment_donated"": false, ""donatee_paid_by"": NaN, ""donatee_type"": NaN, ""donatee_details"": NaN, ""link"": ""https://interests-api.parliament.uk/api/v1/Interests/11423"", ""updated_2"": ""2025-07-07"", ""updated_3"": NaN, ""updated_4"": NaN, ""updated_5"": NaN, ""updated_6"": NaN, ""category_code"": 1.2}",2026-01-05T13:49:01.596133,2026-01-21T06:36:25.376214
605,b90c2171d57a62be1dcb638ca5399a55,ongoing_employment,Martin Wrigley,liberal-democrat,5111,26484,Agreement - £531.55,531.55,,,2024-08-02,2024-11-29,"{""id"": 11390, ""summary"": ""Agreement - \u00a3531.55"", ""parent_interest_id"": 6538, ""registered"": ""2024-08-02"", ""published"": ""2024-11-29"", ""updated_1"": ""2024-08-29"", ""category"": ""Employment and earnings - Ongoing paid employment"", ""mnis_id"": 5111, ""twfy_id"": 26484, ""party"": ""liberal-democrat"", ""member"": ""Martin Wrigley"", ""regularity_of_payment"": ""Monthly"", ""start_date"": NaN, ""end_date"": NaN, ""period_for_hours_worked"": ""Weekly"", ""job_title"": NaN, ""payment_type"": ""Monetary"", ""payment_description"": ""Allowance"", ""value"": 531.55, ""hours_worked"": 20.0, ""hours_details"": NaN, ""is_ultimate_payer_different"": false, ""ultimate_payer_name"": NaN, ""ultimate_payer_protected_by_confidentiality"": false, ""ultimate_payer_address"": NaN, ""ultimate_payer_nature_of_business"": NaN, ""is_payment_donated"": false, ""donatee_paid_by"": NaN, ""donatee_type"": NaN, ""donatee_details"": NaN, ""link"": ""https://interests-api.parliament.uk/api/v1/Interests/11390"", ""updated_2"": ""2024-11-27"", ""updated_3"": NaN, ""updated_4"": NaN, ""updated_5"": NaN, ""updated_6"": NaN, ""category_code"": 1.2}",2026-01-05T13:49:01.596133,2026-01-21T06:36:25.376214
606,5423db2ae3b97adb014401554ebcbcb3,ongoing_employment,George Freeman,conservative,4020,24817,"Agreement starting 16 October 2024 - £3,000.00",3000.0,,,2024-11-13,2024-11-13,"{""id"": 11257, ""summary"": ""Agreement starting 16 October 2024 - \u00a33,000.00"", ""parent_interest_id"": 11256, ""registered"": ""2024-11-13"", ""published"": ""2024-11-13"", ""updated_1"": NaN, ""category"": ""Employment and earnings - Ongoing paid employment"", ""mnis_id"": 4020, ""twfy_id"": 24817, ""party"": ""conservative"", ""member"": ""George Freeman"", ""regularity_of_payment"": ""Monthly"", ""start_date"": NaN, ""end_date"": NaN, ""period_for_hours_worked"": ""Weekly"", ""job_title"": NaN, ""payment_type"": ""Monetary"", ""payment_description"": NaN, ""value"": 3000.0, ""hours_worked"": 5.0, ""hours_details"": NaN, ""is_ultimate_payer_different"": false, ""ultimate_payer_name"": NaN, ""ultimate_payer_protected_by_confidentiality"": false, ""ultimate_payer_address"": NaN, ""ultimate_payer_nature_of_business"": NaN, ""is_payment_donated"": false, ""donatee_paid_by"": NaN, ""donatee_type"": NaN, ""donatee_details"": NaN, ""link"": ""https://interests-api.parliament.uk/api/v1/Interests/11257"", ""updated_2"": NaN, ""updated_3"": NaN, ""updated_4"": NaN, ""updated_5"": NaN, ""updated_6"": NaN, ""category_code"": 1.2}",2026-01-05T13:49:01.596133,2026-01-21T06:36:25.376214
607,c6296f39fb072736c4b625a33cefc57e,ongoing_employment,Lorraine Beavers,labour,5232,26475,"Agreement starting 15 July 2024 - £4,704.39",4704.39,,,2024-10-28,2024-10-28,"{""id"": 11092, ""summary"": ""Agreement starting 15 July 2024 - \u00a34,704.39"", ""parent_interest_id"": 11029, ""registered"": ""2024-10-28"", ""published"": ""2024-10-28"", ""updated_1"": ""2025-01-29"", ""category"": ""Employment and earnings - Ongoing paid employment"", ""mnis_id"": 5232, ""twfy_id"": 26475, ""party"": ""labour"", ""member"": ""Lorraine Beavers"", ""regularity_of_payment"": ""Yearly"", ""start_date"": NaN, ""end_date"": NaN, ""period_for_hours_worked"": ""Monthly"", ""job_title"": NaN, ""payment_type"": ""Monetary"", ""payment_description"": ""approximate annual allowance, paid monthly. A portion of this sum has been donated to local charities."", ""value"": 4704.39, ""hours_worked"": 20.0, ""hours_details"": ""approximate hours"", ""is_ultimate_payer_different"": false, ""ultimate_payer_name"": NaN, ""ultimate_payer_protected_by_confidentiality"": false, ""ultimate_payer_address"": NaN, ""ultimate_payer_nature_of_business"": NaN, ""is_payment_donated"": false, ""donatee_paid_by"": NaN, ""donatee_type"": NaN, ""donatee_details"": NaN, ""link"": ""https://interests-api.parliament.uk/api/v1/Interests/11092"", ""updated_2"": NaN, ""updated_3"": NaN, ""updated_4"": NaN, ""updated_5"": NaN, ""updated_6"": NaN, ""category_code"": 1.2}",2026-01-05T13:49:01.596133,2026-01-21T06:36:25.376214
608,b4ad6ab4998ba0f8e50b2551fa9394e4,ongoing_employment,Lorraine Beavers,labour,5232,26475,"Agreement - £13,777.00",13777.0,,,2024-10-28,2024-10-28,"{""id"": 11094, ""summary"": ""Agreement - \u00a313,777.00"", ""parent_interest_id"": 11093, ""registered"": ""2024-10-28"", ""published"": ""2024-10-28"", ""updated_1"": ""2025-01-29"", ""category"": ""Employment and earnings - Ongoing paid employment"", ""mnis_id"": 5232, ""twfy_id"": 26475, ""party"": ""labour"", ""member"": ""Lorraine Beavers"", ""regularity_of_payment"": ""Yearly"", ""start_date"": NaN, ""end_date"": NaN, ""period_for_hours_worked"": ""Monthly"", ""job_title"": NaN, ""payment_type"": ""Monetary"", ""payment_description"": ""approximate annual allowance, paid monthly. A portion of this sum has been donated to local charities."", ""value"": 13777.0, ""hours_worked"": 20.0, ""hours_details"": ""approximate"", ""is_ultimate_payer_different"": false, ""ultimate_payer_name"": NaN, ""ultimate_payer_protected_by_confidentiality"": false, ""ultimate_payer_address"": NaN, ""ultimate_payer_nature_of_business"": NaN, ""is_payment_donated"": false, ""donatee_paid_by"": NaN, ""donatee_type"": NaN, ""donatee_details"": NaN, ""link"": ""https://interests-api.parliament.uk/api/v1/Interests/11094"", ""updated_2"": NaN, ""updated_3"": NaN, ""updated_4"": NaN, ""updated_5"": NaN, ""updated_6"": NaN, ""category_code"": 1.2}",2026-01-05T13:49:01.596133,2026-01-21T06:36:25.376214
609,e9bccd96856393a1d1f53069b314365f,ongoing_employment,Susan Murray,liberal-democrat,5157,26429,"Agreement starting 05 May 2017 - £21,345.00",21345.0,,,2024-07-30,2024-09-27,"{""id"": 8266, ""summary"": ""Agreement starting 05 May 2017 - \u00a321,345.00"", ""parent_interest_id"": 7158, ""registered"": ""2024-07-30"", ""published"": ""2024-09-27"", ""updated_1"": ""2024-09-25"", ""category"": ""Employment and earnings - Ongoing paid employment"", ""mnis_id"": 5157, ""twfy_id"": 26429, ""party"": ""liberal-democrat"", ""member"": ""Susan Murray"", ""regularity_of_payment"": ""Yearly"", ""start_date"": NaN, ""end_date"": NaN, ""period_for_hours_worked"": ""Monthly"", ""job_title"": NaN, ""payment_type"": ""Monetary"", ""payment_description"": NaN, ""value"": 21345.0, ""hours_worked"": 90.0, ""hours_details"": ""This is an approximate number of hours worked"", ""is_ultimate_payer_different"": false, ""ultimate_payer_name"": NaN, ""ultimate_payer_protected_by_confidentiality"": false, ""ultimate_payer_address"": NaN, ""ultimate_payer_nature_of_business"": NaN, ""is_payment_donated"": false, ""donatee_paid_by"": NaN, ""donatee_type"": NaN, ""donatee_details"": NaN, ""link"": ""https://interests-api.parliament.uk/api/v1/Interests/8266"", ""updated_2"": ""2024-12-16"", ""updated_3"": NaN, ""updated_4"": NaN, ""updated_5"": NaN, ""updated_6"": NaN, ""category_code"": 1.2}",2026-01-05T13:49:01.596133,2026-01-06T06:34:17.371026
610,1f50a17ccff3ff483b431adcbe07a468,ongoing_employment,Sarah Dyke,liberal-democrat,4995,26270,"Agreement starting 31 July 2023 - £1,223.38",1223.38,,,2023-08-17,2024-09-23,"{""id"": 10793, ""summary"": ""Agreement starting 31 July 2023 - \u00a31,223.38"", ""parent_interest_id"": 10792, ""registered"": ""2023-08-17"", ""published"": ""2024-09-23"", ""updated_1"": NaN, ""category"": ""Employment and earnings - Ongoing paid employment"", ""mnis_id"": 4995, ""twfy_id"": 26270, ""party"": ""liberal-democrat"", ""member"": ""Sarah Dyke"", ""regularity_of_payment"": ""Monthly"", ""start_date"": NaN, ""end_date"": NaN, ""period_for_hours_worked"": ""Weekly"", ""job_title"": NaN, ""payment_type"": ""Monetary"", ""payment_description"": NaN, ""value"": 1223.38, ""hours_worked"": 7.0, ""hours_details"": NaN, ""is_ultimate_payer_different"": false, ""ultimate_payer_name"": NaN, ""ultimate_payer_protected_by_confidentiality"": false, ""ultimate_payer_address"": NaN, ""ultimate_payer_nature_of_business"": NaN, ""is_payment_donated"": false, ""donatee_paid_by"": NaN, ""donatee_type"": NaN, ""donatee_details"": NaN, ""link"": ""https://interests-api.parliament.uk/api/v1/Interests/10793"", ""updated_2"": NaN, ""updated_3"": NaN, ""updated_4"": NaN, ""updated_5"": NaN, ""updated_6"": NaN, ""category_code"": 1.2}",2026-01-05T13:49:01.596133,2026-01-21T06:36:25.376214
611,074b5bb0272259e674fc535dbf36926a,ongoing_employment,Martin Wrigley,liberal-democrat,5111,26484,"Agreement starting 01 August 2024 - £1,256.83",1256.83,,,2024-08-29,2024-08-30,"{""id"": 10594, ""summary"": ""Agreement starting 01 August 2024 - \u00a31,256.83"", ""parent_interest_id"": 6541, ""registered"": ""2024-08-29"", ""published"": ""2024-08-30"", ""updated_1"": ""2025-05-10"", ""category"": ""Employment and earnings - Ongoing paid employment"", ""mnis_id"": 5111, ""twfy_id"": 26484, ""party"": ""liberal-democrat"", ""member"": ""Martin Wrigley"", ""regularity_of_payment"": ""Monthly"", ""start_date"": NaN, ""end_date"": NaN, ""period_for_hours_worked"": ""Weekly"", ""job_title"": NaN, ""payment_type"": ""Monetary"", ""payment_description"": NaN, ""value"": 1256.83, ""hours_worked"": 8.0, ""hours_details"": ""hours vary according to council business"", ""is_ultimate_payer_different"": false, ""ultimate_payer_name"": NaN, ""ultimate_payer_protected_by_confidentiality"": false, ""ultimate_payer_address"": NaN, ""ultimate_payer_nature_of_business"": NaN, ""is_payment_donated"": false, ""donatee_paid_by"": NaN, ""donatee_type"": NaN, ""donatee_details"": NaN, ""link"": ""https://interests-api.parliament.uk/api/v1/Interests/10594"", ""updated_2"": NaN, ""updated_3"": NaN, ""updated_4"": NaN, ""updated_5"": NaN, ""updated_6"": NaN, ""category_code"": 1.2}",2026-01-05T13:49:01.596133,2026-01-21T06:36:25.376214
612,710219862a6b6f0be1a77dd71afe33c9,ongoing_employment,Marie Goldman,liberal-democrat,5073,26338,"Agreement - £1,144.17",1144.17,,,2024-07-31,2024-08-30,"{""id"": 7906, ""summary"": ""Agreement - \u00a31,144.17"", ""parent_interest_id"": 7901, ""registered"": ""2024-07-31"", ""published"": ""2024-08-30"", ""updated_1"": ""2024-08-30"", ""category"": ""Employment and earnings - Ongoing paid employment"", ""mnis_id"": 5073, ""twfy_id"": 26338, ""party"": ""liberal-democrat"", ""member"": ""Marie Goldman"", ""regularity_of_payment"": ""Monthly"", ""start_date"": NaN, ""end_date"": NaN, ""period_for_hours_worked"": ""Weekly"", ""job_title"": NaN, ""payment_type"": ""Monetary"", ""payment_description"": NaN, ""value"": 1144.17, ""hours_worked"": 5.0, ""hours_details"": ""This is estimated and approximate. Some weeks it's more, some weeks less."", ""is_ultimate_payer_different"": false, ""ultimate_payer_name"": NaN, ""ultimate_payer_protected_by_confidentiality"": false, ""ultimate_payer_address"": NaN, ""ultimate_payer_nature_of_business"": NaN, ""is_payment_donated"": false, ""donatee_paid_by"": NaN, ""donatee_type"": NaN, ""donatee_details"": NaN, ""link"": ""https://interests-api.parliament.uk/api/v1/Interests/7906"", ""updated_2"": ""2025-03-31"", ""updated_3"": NaN, ""updated_4"": NaN, ""updated_5"": NaN, ""updated_6"": NaN, ""category_code"": 1.2}",2026-01-05T13:49:01.596133,2026-01-21T06:36:25.376214
613,9b705bd56feeee527faf6b0aaef5bb6b,ongoing_employment,James Naish,labour,5047,26329,"Agreement - £1,023.00",1023.0,,,2024-08-13,2024-08-28,"{""id"": 10437, ""summary"": ""Agreement - \u00a31,023.00"", ""parent_interest_id"": 8967, ""registered"": ""2024-08-13"", ""published"": ""2024-08-28"", ""updated_1"": ""2025-08-26"", ""category"": ""Employment and earnings - Ongoing paid employment"", ""mnis_id"": 5047, ""twfy_id"": 26329, ""party"": ""labour"", ""member"": ""James Naish"", ""regularity_of_payment"": ""Yearly"", ""start_date"": NaN, ""end_date"": NaN, ""period_for_hours_worked"": ""Monthly"", ""job_title"": NaN, ""payment_type"": ""In kind"", ""payment_description"": ""Company vehicle"", ""value"": 1023.0, ""hours_worked"": 5.0, ""hours_details"": ""this time is for supporting the business in a director capacity."", ""is_ultimate_payer_different"": false, ""ultimate_payer_name"": NaN, ""ultimate_payer_protected_by_confidentiality"": false, ""ultimate_payer_address"": NaN, ""ultimate_payer_nature_of_business"": NaN, ""is_payment_donated"": false, ""donatee_paid_by"": NaN, ""donatee_type"": NaN, ""donatee_details"": NaN, ""link"": ""https://interests-api.parliament.uk/api/v1/Interests/10437"", ""updated_2"": NaN, ""updated_3"": NaN, ""updated_4"": NaN, ""updated_5"": NaN, ""updated_6"": NaN, ""category_code"": 1.2}",2026-01-05T13:49:01.596133,2026-01-21T06:36:25.376214
614,c752b11e1800ff89a4ca54868496d660,ongoing_employment,Sarah Gibson,liberal-democrat,5239,26585,"Agreement - £1,322.42",1322.42,,,2024-07-25,2024-08-04,"{""id"": 7355, ""summary"": ""Agreement - \u00a31,322.42"", ""parent_interest_id"": 7013, ""registered"": ""2024-07-25"", ""published"": ""2024-08-04"", ""updated_1"": ""2025-09-15"", ""category"": ""Employment and earnings - Ongoing paid employment"", ""mnis_id"": 5239, ""twfy_id"": 26585, ""party"": ""liberal-democrat"", ""member"": ""Sarah Gibson"", ""regularity_of_payment"": ""Monthly"", ""start_date"": NaN, ""end_date"": NaN, ""period_for_hours_worked"": ""Weekly"", ""job_title"": NaN, ""payment_type"": ""Monetary"", ""payment_description"": ""Exact."", ""value"": 1322.42, ""hours_worked"": 5.0, ""hours_details"": ""This was a set allowance, rather than a salary."", ""is_ultimate_payer_different"": false, ""ultimate_payer_name"": NaN, ""ultimate_payer_protected_by_confidentiality"": false, ""ultimate_payer_address"": NaN, ""ultimate_payer_nature_of_business"": NaN, ""is_payment_donated"": false, ""donatee_paid_by"": NaN, ""donatee_type"": NaN, ""donatee_details"": NaN, ""link"": ""https://interests-api.parliament.uk/api/v1/Interests/7355"", ""updated_2"": ""2025-11-13"", ""updated_3"": NaN, ""updated_4"": NaN, ""updated_5"": NaN, ""updated_6"": NaN, ""category_code"": 1.2}",2026-01-05T13:49:01.596133,2026-01-21T06:36:25.376214
615,c469c2b7bd4e4eb5e8356fbb1da453a1,ongoing_employment,James Naish,labour,5047,26329,"Agreement - £4,114.00",4114.0,,,2024-08-01,2024-08-04,"{""id"": 9010, ""summary"": ""Agreement - \u00a34,114.00"", ""parent_interest_id"": 9003, ""registered"": ""2024-08-01"", ""published"": ""2024-08-04"", ""updated_1"": ""2025-08-26"", ""category"": ""Employment and earnings - Ongoing paid employment"", ""mnis_id"": 5047, ""twfy_id"": 26329, ""party"": ""labour"", ""member"": ""James Naish"", ""regularity_of_payment"": ""Yearly"", ""start_date"": NaN, ""end_date"": NaN, ""period_for_hours_worked"": ""Monthly"", ""job_title"": NaN, ""payment_type"": ""In kind"", ""payment_description"": ""My family and I use a company vehicle and stay in a property owned by the company for up to 14 days per year. This is the \""Class 1a NICs due\"" figure from my 2024/25 P11D"", ""value"": 4114.0, ""hours_worked"": 5.0, ""hours_details"": ""This time is required for managing the property and its agent who looks after bookings."", ""is_ultimate_payer_different"": false, ""ultimate_payer_name"": NaN, ""ultimate_payer_protected_by_confidentiality"": false, ""ultimate_payer_address"": NaN, ""ultimate_payer_nature_of_business"": NaN, ""is_payment_donated"": false, ""donatee_paid_by"": NaN, ""donatee_type"": NaN, ""donatee_details"": NaN, ""link"": ""https://interests-api.parliament.uk/api/v1/Interests/9010"", ""updated_2"": NaN, ""updated_3"": NaN, ""updated_4"": NaN, ""updated_5"": NaN, ""updated_6"": NaN, ""category_code"": 1.2}",2026-01-05T13:49:01.596133,2026-01-21T06:36:25.376214
616,731e229b6e7e5df4a4e0736ab0c96e69,ongoing_employment,Mr Adnan Hussain,independent,5231,26595,Agreement - £250.00,250.0,,,2024-08-04,2024-08-04,"{""id"": 9836, ""summary"": ""Agreement - \u00a3250.00"", ""parent_interest_id"": 9835, ""registered"": ""2024-08-04"", ""published"": ""2024-08-04"", ""updated_1"": NaN, ""category"": ""Employment and earnings - Ongoing paid employment"", ""mnis_id"": 5231, ""twfy_id"": 26595, ""party"": ""independent"", ""member"": ""Mr Adnan Hussain"", ""regularity_of_payment"": ""Monthly"", ""start_date"": NaN, ""end_date"": NaN, ""period_for_hours_worked"": ""Weekly"", ""job_title"": NaN, ""payment_type"": ""Monetary"", ""payment_description"": NaN, ""value"": 250.0, ""hours_worked"": 1.0, ""hours_details"": ""approximate"", ""is_ultimate_payer_different"": false, ""ultimate_payer_name"": NaN, ""ultimate_payer_protected_by_confidentiality"": false, ""ultimate_payer_address"": NaN, ""ultimate_payer_nature_of_business"": NaN, ""is_payment_donated"": false, ""donatee_paid_by"": NaN, ""donatee_type"": NaN, ""donatee_details"": NaN, ""link"": ""https://interests-api.parliament.uk/api/v1/Interests/9836"", ""updated_2"": NaN, ""updated_3"": NaN, ""updated_4"": NaN, ""updated_5"": NaN, ""updated_6"": NaN, ""category_code"": 1.2}",2026-01-05T13:49:01.596133,2026-01-21T06:36:25.376214
617,000ecc2ecb88cf39eb774e75e354a049,ongoing_employment,Pippa Heylings,liberal-democrat,5078,26421,Agreement - £527.00,527.0,,,2024-08-03,2024-08-04,"{""id"": 9930, ""summary"": ""Agreement - \u00a3527.00"", ""parent_interest_id"": 9916, ""registered"": ""2024-08-03"", ""published"": ""2024-08-04"", ""updated_1"": ""2025-03-03"", ""category"": ""Employment and earnings - Ongoing paid employment"", ""mnis_id"": 5078, ""twfy_id"": 26421, ""party"": ""liberal-democrat"", ""member"": ""Pippa Heylings"", ""regularity_of_payment"": ""Monthly"", ""start_date"": NaN, ""end_date"": NaN, ""period_for_hours_worked"": ""Weekly"", ""job_title"": NaN, ""payment_type"": ""Monetary"", ""payment_description"": NaN, ""value"": 527.0, ""hours_worked"": 10.0, ""hours_details"": ""Approximate number of hours"", ""is_ultimate_payer_different"": false, ""ultimate_payer_name"": NaN, ""ultimate_payer_protected_by_confidentiality"": false, ""ultimate_payer_address"": NaN, ""ultimate_payer_nature_of_business"": NaN, ""is_payment_donated"": false, ""donatee_paid_by"": NaN, ""donatee_type"": NaN, ""donatee_details"": NaN, ""link"": ""https://interests-api.parliament.uk/api/v1/Interests/9930"", ""updated_2"": NaN, ""updated_3"": NaN, ""updated_4"": NaN, ""updated_5"": NaN, ""updated_6"": NaN, ""category_code"": 1.2}",2026-01-05T13:49:01.596133,2026-01-21T06:36:25.376214
618,7785f7eab8eb4e510becd1f3d0440966,ongoing_employment,Ian Roome,liberal-democrat,5138,26388,"Agreement - £1,256.00",1256.0,,,2024-08-01,2024-08-04,"{""id"": 8635, ""summary"": ""Agreement - \u00a31,256.00"", ""parent_interest_id"": 8631, ""registered"": ""2024-08-01"", ""published"": ""2024-08-04"", ""updated_1"": ""2025-06-12"", ""category"": ""Employment and earnings - Ongoing paid employment"", ""mnis_id"": 5138, ""twfy_id"": 26388, ""party"": ""liberal-democrat"", ""member"": ""Ian Roome"", ""regularity_of_payment"": ""Monthly"", ""start_date"": NaN, ""end_date"": NaN, ""period_for_hours_worked"": ""Monthly"", ""job_title"": NaN, ""payment_type"": ""Monetary"", ""payment_description"": NaN, ""value"": 1256.0, ""hours_worked"": 40.0, ""hours_details"": ""estimate of hours worked as it depends on casework."", ""is_ultimate_payer_different"": false, ""ultimate_payer_name"": NaN, ""ultimate_payer_protected_by_confidentiality"": false, ""ultimate_payer_address"": NaN, ""ultimate_payer_nature_of_business"": NaN, ""is_payment_donated"": false, ""donatee_paid_by"": NaN, ""donatee_type"": NaN, ""donatee_details"": NaN, ""link"": ""https://interests-api.parliament.uk/api/v1/Interests/8635"", ""updated_2"": NaN, ""updated_3"": NaN, ""updated_4"": NaN, ""updated_5"": NaN, ""updated_6"": NaN, ""category_code"": 1.2}",2026-01-05T13:49:01.596133,2026-01-21T06:36:25.376214
